Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000085  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    12    1032    1033   11.50000   11.50000   12.50000    11    1134   10.50000   11.16667   11.50000
0000086  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    12    1032    1033   11.50000   11.83333   12.50000    11    1134   10.50000   11.16667   11.50000
0000087  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    12    1032    1033   11.50000   12.16667   12.50000    11    1134   10.50000   11.16667   11.50000
0000088  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    13    1033    1034   12.50000   12.50000   13.50000    11    1135   10.50000   11.16667   11.50000
0000089  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    13    1033    1034   12.50000   12.83333   13.50000    11    1135   10.50000   11.16667   11.50000
0000090  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    13    1033    1034   12.50000   13.16667   13.50000    11    1135   10.50000   11.16667   11.50000
0000091  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    14    1034    1035   13.50000   13.50000   14.50000    11    1136   10.50000   11.16667   11.50000
0000092  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    14    1034    1035   13.50000   13.83333   14.50000    11    1136   10.50000   11.16667   11.50000
0000093  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    14    1034    1035   13.50000   14.16667   14.50000    11    1136   10.50000   11.16667   11.50000
0000094  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    15    1035    1036   14.50000   14.50000   15.50000    11    1137   10.50000   11.16667   11.50000
0000095  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    15    1035    1036   14.50000   14.83333   15.50000    11    1137   10.50000   11.16667   11.50000
0000096  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    15    1035    1036   14.50000   15.16667   15.50000    11    1137   10.50000   11.16667   11.50000
0000097  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    16    1036    1037   15.50000   15.50000   16.50000    11    1138   10.50000   11.16667   11.50000
0000098  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    16    1036    1037   15.50000   15.83333   16.50000    11    1138   10.50000   11.16667   11.50000
0000099  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    16    1036    1037   15.50000   16.16667   16.50000    11    1138   10.50000   11.16667   11.50000
0000100  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    17    1037    1038   16.50000   16.50000   17.50000    11    1139   10.50000   11.16667   11.50000
0000101  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    17    1037    1038   16.50000   16.83333   17.50000    11    1139   10.50000   11.16667   11.50000
0000102  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    17    1037    1038   16.50000   17.16667   17.50000    11    1139   10.50000   11.16667   11.50000
0000103  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    18    1038    1039   17.50000   17.50000   18.50000    11    1140   10.50000   11.16667   11.50000
0000104  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    18    1038    1039   17.50000   17.83333   18.50000    11    1140   10.50000   11.16667   11.50000
0000105  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    18    1038    1039   17.50000   18.16667   18.50000    11    1140   10.50000   11.16667   11.50000
0000106  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    19    1039    1040   18.50000   18.50000   19.50000    11    1141   10.50000   11.16667   11.50000
0000107  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    1039    1040   18.50000   18.83333   19.50000    11    1141   10.50000   11.16667   11.50000
0000108  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    1039    1040   18.50000   19.16667   19.50000    11    1141   10.50000   11.16667   11.50000
0000109  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    1040    1041   19.50000   19.50000   20.50000    11    1142   10.50000   11.16667   11.50000
0000110  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    1040    1041   19.50000   19.83333   20.50000    11    1142   10.50000   11.16667   11.50000
0000111  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    20    1040    1041   19.50000   20.16667   20.50000    11    1142   10.50000   11.16667   11.50000
0000112  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    21    1041    1042   20.50000   20.50000   21.50000    11    1143   10.50000   11.16667   11.50000
0000113  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    21    1041    1042   20.50000   20.83333   21.50000    11    1143   10.50000   11.16667   11.50000
0000114  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    21    1041    1042   20.50000   21.16667   21.50000    11    1143   10.50000   11.16667   11.50000
0000115  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    22    1042    1043   21.50000   21.50000   22.50000    11    1144   10.50000   11.16667   11.50000
0000116  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    22    1042    1043   21.50000   21.83333   22.50000    11    1144   10.50000   11.16667   11.50000
0000117  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    22    1042    1043   21.50000   22.16667   22.50000    11    1144   10.50000   11.16667   11.50000
0000118  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    23    1043    1044   22.50000   22.50000   23.50000    11    1145   10.50000   11.16667   11.50000
0000119  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    23    1043    1044   22.50000   22.83333   23.50000    11    1145   10.50000   11.16667   11.50000
0000120  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    23    1043    1044   22.50000   23.16667   23.50000    11    1145   10.50000   11.16667   11.50000
0000121  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    24    1044    1045   23.50000   23.50000   24.50000    11    1146   10.50000   11.16667   11.50000
0000122  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    24    1044    1045   23.50000   23.83333   24.50000    11    1146   10.50000   11.16667   11.50000
0000123  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    24    1044    1045   23.50000   24.16667   24.50000    11    1146   10.50000   11.16667   11.50000
0000124  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    25    1045    1046   24.50000   24.50000   25.50000    11    1147   10.50000   11.16667   11.50000
0000125  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    25    1045    1046   24.50000   24.83333   25.50000    11    1147   10.50000   11.16667   11.50000
0000126  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    25    1045    1046   24.50000   25.16667   25.50000    11    1147   10.50000   11.16667   11.50000
0000127  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    26    1046    1047   25.50000   25.50000   26.50000    11    1148   10.50000   11.16667   11.50000
0000128  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    26    1046    1047   25.50000   25.83333   26.50000    11    1148   10.50000   11.16667   11.50000
0000129  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    26    1046    1047   25.50000   26.16667   26.50000    11    1148   10.50000   11.16667   11.50000
0000130  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    27    1047    1048   26.50000   26.50000   27.50000    11    1149   10.50000   11.16667   11.50000
0000131  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    27    1047    1048   26.50000   26.83333   27.50000    11    1149   10.50000   11.16667   11.50000
0000132  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    27    1047    1048   26.50000   27.16667   27.50000    11    1149   10.50000   11.16667   11.50000
0000133  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    28    1048    1049   27.50000   27.50000   28.50000    11    1150   10.50000   11.16667   11.50000
0000134  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    28    1048    1049   27.50000   27.83333   28.50000    11    1150   10.50000   11.16667   11.50000
0000135  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    28    1048    1049   27.50000   28.16667   28.50000    11    1150   10.50000   11.16667   11.50000
0000136  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    29    1049    1050   28.50000   28.50000   29.50000    11    1151   10.50000   11.16667   11.50000
0000137  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    29    1049    1050   28.50000   28.83333   29.50000    11    1151   10.50000   11.16667   11.50000
0000138  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    29    1049    1050   28.50000   29.16667   29.50000    11    1151   10.50000   11.16667   11.50000
0000139  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    30    1050    1051   29.50000   29.50000   30.50000    11    1152   10.50000   11.16667   11.50000
0000140  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    30    1050    1051   29.50000   29.83333   30.50000    11    1152   10.50000   11.16667   11.50000
0000141  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    30    1050    1051   29.50000   30.16667   30.50000    11    1152   10.50000   11.16667   11.50000
0000142  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    31    1051    1052   30.50000   30.50000   31.50000    11    1153   10.50000   11.16667   11.50000
0000143  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    31    1051    1052   30.50000   30.83333   31.50000    11    1153   10.50000   11.16667   11.50000
0000144  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    31    1051    1052   30.50000   31.16667   31.50000    11    1153   10.50000   11.16667   11.50000
0000145  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    32    1052    1053   31.50000   31.50000   32.50000    11    1154   10.50000   11.16667   11.50000
0000146  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    32    1052    1053   31.50000   31.83333   32.50000    11    1154   10.50000   11.16667   11.50000
0000147  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00     8    1130    1131    7.50000    7.83333    8.50000    12    1232   11.50000   11.50000   12.50000
0000148  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00     8    1130    1131    7.50000    8.16667    8.50000    12    1232   11.50000   11.50000   12.50000
0000149  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00     9    1131    1132    8.50000    8.50000    9.50000    12    1233   11.50000   11.50000   12.50000
0000150  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00     9    1131    1132    8.50000    8.83333    9.50000    12    1233   11.50000   11.50000   12.50000
0000151  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00     9    1131    1132    8.50000    9.16667    9.50000    12    1233   11.50000   11.50000   12.50000
0000152  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    10    1132    1133    9.50000    9.50000   10.50000    12    1234   11.50000   11.50000   12.50000
0000153  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    10    1132    1133    9.50000    9.83333   10.50000    12    1234   11.50000   11.50000   12.50000
0000154  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    10    1132    1133    9.50000   10.16667   10.50000    12    1234   11.50000   11.50000   12.50000
0000155  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    11    1133    1134   10.50000   10.50000   11.50000    12    1235   11.50000   11.50000   12.50000
0000156  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    11    1133    1134   10.50000   10.83333   11.50000    12    1235   11.50000   11.50000   12.50000
0000157  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    11    1133    1134   10.50000   11.16667   11.50000    12    1235   11.50000   11.50000   12.50000
