Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000096  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9781    9782  100.50000  100.83333  101.50000    57    9957   56.00000   56.66667   57.00000
0000097  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104    9784    9785  103.50000  104.16667  104.50000    57    9960   56.00000   56.66667   57.00000
0000098  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105    9785    9786  104.50000  104.50000  105.50000    57    9961   56.00000   56.66667   57.00000
0000099  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105    9785    9786  104.50000  104.83333  105.50000    57    9961   56.00000   56.66667   57.00000
0000100  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    58   10132   57.00000   57.00000   58.00000
0000101  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    58   10132   57.00000   57.00000   58.00000
0000102  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    58   10133   57.00000   57.00000   58.00000
0000103  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    58   10133   57.00000   57.00000   58.00000
0000104  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101    9957    9958  100.50000  101.16667  101.50000    58   10133   57.00000   57.00000   58.00000
0000105  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102    9958    9959  101.50000  101.50000  102.50000    58   10134   57.00000   57.00000   58.00000
0000106  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   102    9958    9959  101.50000  101.83333  102.50000    58   10134   57.00000   57.00000   58.00000
0000107  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   102    9958    9959  101.50000  102.16667  102.50000    58   10134   57.00000   57.00000   58.00000
0000108  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   103    9959    9960  102.50000  102.50000  103.50000    58   10135   57.00000   57.00000   58.00000
0000109  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   103    9959    9960  102.50000  102.83333  103.50000    58   10135   57.00000   57.00000   58.00000
0000110  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   103    9959    9960  102.50000  103.16667  103.50000    58   10135   57.00000   57.00000   58.00000
0000111  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   104    9960    9961  103.50000  103.50000  104.50000    58   10136   57.00000   57.00000   58.00000
0000112  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   104    9960    9961  103.50000  103.83333  104.50000    58   10136   57.00000   57.00000   58.00000
0000113  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    58   10136   57.00000   57.00000   58.00000
0000114  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    58   10137   57.00000   57.00000   58.00000
0000115  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    58   10137   57.00000   57.00000   58.00000
0000116  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    58   10132   57.00000   57.33333   58.00000
0000117  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    58   10132   57.00000   57.33333   58.00000
0000118  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    58   10133   57.00000   57.33333   58.00000
0000119  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    58   10133   57.00000   57.33333   58.00000
0000120  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101    9957    9958  100.50000  101.16667  101.50000    58   10133   57.00000   57.33333   58.00000
0000121  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102    9958    9959  101.50000  101.50000  102.50000    58   10134   57.00000   57.33333   58.00000
0000122  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   102    9958    9959  101.50000  101.83333  102.50000    58   10134   57.00000   57.33333   58.00000
0000123  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   102    9958    9959  101.50000  102.16667  102.50000    58   10134   57.00000   57.33333   58.00000
0000124  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   103    9959    9960  102.50000  102.50000  103.50000    58   10135   57.00000   57.33333   58.00000
0000125  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   103    9959    9960  102.50000  102.83333  103.50000    58   10135   57.00000   57.33333   58.00000
0000126  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   103    9959    9960  102.50000  103.16667  103.50000    58   10135   57.00000   57.33333   58.00000
0000127  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   104    9960    9961  103.50000  103.50000  104.50000    58   10136   57.00000   57.33333   58.00000
0000128  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   104    9960    9961  103.50000  103.83333  104.50000    58   10136   57.00000   57.33333   58.00000
0000129  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    58   10136   57.00000   57.33333   58.00000
0000130  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    58   10137   57.00000   57.33333   58.00000
0000131  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    58   10137   57.00000   57.33333   58.00000
0000132  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    58   10132   57.00000   57.66667   58.00000
0000133  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    58   10132   57.00000   57.66667   58.00000
0000134  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    58   10133   57.00000   57.66667   58.00000
0000135  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    58   10133   57.00000   57.66667   58.00000
0000136  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101    9957    9958  100.50000  101.16667  101.50000    58   10133   57.00000   57.66667   58.00000
0000137  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102    9958    9959  101.50000  101.50000  102.50000    58   10134   57.00000   57.66667   58.00000
0000138  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   102    9958    9959  101.50000  101.83333  102.50000    58   10134   57.00000   57.66667   58.00000
0000139  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   102    9958    9959  101.50000  102.16667  102.50000    58   10134   57.00000   57.66667   58.00000
0000140  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   103    9959    9960  102.50000  102.50000  103.50000    58   10135   57.00000   57.66667   58.00000
0000141  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   103    9959    9960  102.50000  102.83333  103.50000    58   10135   57.00000   57.66667   58.00000
0000142  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   103    9959    9960  102.50000  103.16667  103.50000    58   10135   57.00000   57.66667   58.00000
0000143  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   104    9960    9961  103.50000  103.50000  104.50000    58   10136   57.00000   57.66667   58.00000
0000144  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   104    9960    9961  103.50000  103.83333  104.50000    58   10136   57.00000   57.66667   58.00000
0000145  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    58   10136   57.00000   57.66667   58.00000
0000146  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    58   10137   57.00000   57.66667   58.00000
0000147  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    58   10137   57.00000   57.66667   58.00000
 

Contact Region = 02

  Weights are zero because they are not needed.

