Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000054  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102    9606    9607  101.50000  101.50000  102.50000    55    9782   54.50000   54.83333   55.50000
0000055  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   102    9606    9607  101.50000  101.83333  102.50000    55    9782   54.50000   54.83333   55.50000
0000056  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   102    9606    9607  101.50000  102.16667  102.50000    55    9782   54.50000   54.83333   55.50000
0000057  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   103    9607    9608  102.50000  102.50000  103.50000    55    9783   54.50000   54.83333   55.50000
0000058  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   103    9607    9608  102.50000  102.83333  103.50000    55    9783   54.50000   54.83333   55.50000
0000059  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   103    9607    9608  102.50000  103.16667  103.50000    55    9783   54.50000   54.83333   55.50000
0000060  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   104    9608    9609  103.50000  103.50000  104.50000    55    9784   54.50000   54.83333   55.50000
0000061  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   104    9608    9609  103.50000  103.83333  104.50000    55    9784   54.50000   54.83333   55.50000
0000062  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104    9608    9609  103.50000  104.16667  104.50000    55    9784   54.50000   54.83333   55.50000
0000063  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105    9609    9610  104.50000  104.50000  105.50000    55    9785   54.50000   54.83333   55.50000
0000064  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105    9609    9610  104.50000  104.83333  105.50000    55    9785   54.50000   54.83333   55.50000
0000065  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   100    9604    9605   99.50000   99.83333  100.50000    55    9780   54.50000   55.16667   55.50000
0000066  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   100    9604    9605   99.50000  100.16667  100.50000    55    9780   54.50000   55.16667   55.50000
0000067  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101    9605    9606  100.50000  100.50000  101.50000    55    9781   54.50000   55.16667   55.50000
0000068  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9605    9606  100.50000  100.83333  101.50000    55    9781   54.50000   55.16667   55.50000
0000069  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104    9608    9609  103.50000  104.16667  104.50000    55    9784   54.50000   55.16667   55.50000
0000070  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105    9609    9610  104.50000  104.50000  105.50000    55    9785   54.50000   55.16667   55.50000
0000071  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105    9609    9610  104.50000  104.83333  105.50000    55    9785   54.50000   55.16667   55.50000
0000072  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9780    9781   99.50000   99.83333  100.50000    56    9956   55.50000   55.50000   56.50000
0000073  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9780    9781   99.50000  100.16667  100.50000    56    9956   55.50000   55.50000   56.50000
0000074  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101    9781    9782  100.50000  100.50000  101.50000    56    9957   55.50000   55.50000   56.50000
0000075  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101    9781    9782  100.50000  100.83333  101.50000    56    9957   55.50000   55.50000   56.50000
0000076  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   104    9784    9785  103.50000  104.16667  104.50000    56    9960   55.50000   55.50000   56.50000
0000077  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   105    9785    9786  104.50000  104.50000  105.50000    56    9961   55.50000   55.50000   56.50000
0000078  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   105    9785    9786  104.50000  104.83333  105.50000    56    9961   55.50000   55.50000   56.50000
0000079  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   100    9780    9781   99.50000   99.83333  100.50000    56    9956   55.50000   55.83333   56.50000
0000080  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   100    9780    9781   99.50000  100.16667  100.50000    56    9956   55.50000   55.83333   56.50000
0000081  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101    9781    9782  100.50000  100.50000  101.50000    56    9957   55.50000   55.83333   56.50000
0000082  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101    9781    9782  100.50000  100.83333  101.50000    56    9957   55.50000   55.83333   56.50000
0000083  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104    9784    9785  103.50000  104.16667  104.50000    56    9960   55.50000   55.83333   56.50000
0000084  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105    9785    9786  104.50000  104.50000  105.50000    56    9961   55.50000   55.83333   56.50000
0000085  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105    9785    9786  104.50000  104.83333  105.50000    56    9961   55.50000   55.83333   56.50000
0000086  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   100    9780    9781   99.50000   99.83333  100.50000    56    9956   55.50000   56.16667   56.50000
0000087  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   100    9780    9781   99.50000  100.16667  100.50000    56    9956   55.50000   56.16667   56.50000
0000088  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101    9781    9782  100.50000  100.50000  101.50000    56    9957   55.50000   56.16667   56.50000
0000089  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9781    9782  100.50000  100.83333  101.50000    56    9957   55.50000   56.16667   56.50000
0000090  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104    9784    9785  103.50000  104.16667  104.50000    56    9960   55.50000   56.16667   56.50000
0000091  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105    9785    9786  104.50000  104.50000  105.50000    56    9961   55.50000   56.16667   56.50000
0000092  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105    9785    9786  104.50000  104.83333  105.50000    56    9961   55.50000   56.16667   56.50000
0000093  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    57   10132   56.50000   56.50000   57.50000
0000094  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    57   10132   56.50000   56.50000   57.50000
0000095  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    57   10133   56.50000   56.50000   57.50000
0000096  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    57   10133   56.50000   56.50000   57.50000
0000097  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    57   10136   56.50000   56.50000   57.50000
0000098  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    57   10137   56.50000   56.50000   57.50000
0000099  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    57   10137   56.50000   56.50000   57.50000
0000100  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    57   10132   56.50000   56.83333   57.50000
0000101  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    57   10132   56.50000   56.83333   57.50000
0000102  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    57   10133   56.50000   56.83333   57.50000
0000103  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    57   10133   56.50000   56.83333   57.50000
0000104  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    57   10136   56.50000   56.83333   57.50000
0000105  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    57   10137   56.50000   56.83333   57.50000
0000106  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    57   10137   56.50000   56.83333   57.50000
0000107  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   100    9956    9957   99.50000   99.83333  100.50000    57   10132   56.50000   57.16667   57.50000
0000108  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   100    9956    9957   99.50000  100.16667  100.50000    57   10132   56.50000   57.16667   57.50000
0000109  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101    9957    9958  100.50000  100.50000  101.50000    57   10133   56.50000   57.16667   57.50000
0000110  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9957    9958  100.50000  100.83333  101.50000    57   10133   56.50000   57.16667   57.50000
0000111  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101    9957    9958  100.50000  101.16667  101.50000    57   10133   56.50000   57.16667   57.50000
0000112  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102    9958    9959  101.50000  101.50000  102.50000    57   10134   56.50000   57.16667   57.50000
0000113  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   102    9958    9959  101.50000  101.83333  102.50000    57   10134   56.50000   57.16667   57.50000
0000114  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   102    9958    9959  101.50000  102.16667  102.50000    57   10134   56.50000   57.16667   57.50000
0000115  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   103    9959    9960  102.50000  102.50000  103.50000    57   10135   56.50000   57.16667   57.50000
0000116  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   103    9959    9960  102.50000  102.83333  103.50000    57   10135   56.50000   57.16667   57.50000
0000117  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   103    9959    9960  102.50000  103.16667  103.50000    57   10135   56.50000   57.16667   57.50000
0000118  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   104    9960    9961  103.50000  103.50000  104.50000    57   10136   56.50000   57.16667   57.50000
0000119  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   104    9960    9961  103.50000  103.83333  104.50000    57   10136   56.50000   57.16667   57.50000
0000120  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104    9960    9961  103.50000  104.16667  104.50000    57   10136   56.50000   57.16667   57.50000
0000121  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105    9961    9962  104.50000  104.50000  105.50000    57   10137   56.50000   57.16667   57.50000
0000122  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105    9961    9962  104.50000  104.83333  105.50000    57   10137   56.50000   57.16667   57.50000
0000123  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   100   10132   10133   99.50000   99.83333  100.50000    58   10308   57.50000   57.50000   58.50000
0000124  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   100   10132   10133   99.50000  100.16667  100.50000    58   10308   57.50000   57.50000   58.50000
0000125  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   10133   10134  100.50000  100.50000  101.50000    58   10309   57.50000   57.50000   58.50000
0000126  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   10133   10134  100.50000  100.83333  101.50000    58   10309   57.50000   57.50000   58.50000
0000127  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   10133   10134  100.50000  101.16667  101.50000    58   10309   57.50000   57.50000   58.50000
0000128  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   10134   10135  101.50000  101.50000  102.50000    58   10310   57.50000   57.50000   58.50000
0000129  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   102   10134   10135  101.50000  101.83333  102.50000    58   10310   57.50000   57.50000   58.50000
0000130  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   102   10134   10135  101.50000  102.16667  102.50000    58   10310   57.50000   57.50000   58.50000
0000131  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   103   10135   10136  102.50000  102.50000  103.50000    58   10311   57.50000   57.50000   58.50000
0000132  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   103   10135   10136  102.50000  102.83333  103.50000    58   10311   57.50000   57.50000   58.50000
0000133  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   103   10135   10136  102.50000  103.16667  103.50000    58   10311   57.50000   57.50000   58.50000
0000134  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   104   10136   10137  103.50000  103.50000  104.50000    58   10312   57.50000   57.50000   58.50000
0000135  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   104   10136   10137  103.50000  103.83333  104.50000    58   10312   57.50000   57.50000   58.50000
0000136  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   104   10136   10137  103.50000  104.16667  104.50000    58   10312   57.50000   57.50000   58.50000
0000137  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   105   10137   10138  104.50000  104.50000  105.50000    58   10313   57.50000   57.50000   58.50000
0000138  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   105   10137   10138  104.50000  104.83333  105.50000    58   10313   57.50000   57.50000   58.50000
0000139  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   100   10132   10133   99.50000   99.83333  100.50000    58   10308   57.50000   57.83333   58.50000
0000140  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   100   10132   10133   99.50000  100.16667  100.50000    58   10308   57.50000   57.83333   58.50000
0000141  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   10133   10134  100.50000  100.50000  101.50000    58   10309   57.50000   57.83333   58.50000
0000142  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   10133   10134  100.50000  100.83333  101.50000    58   10309   57.50000   57.83333   58.50000
0000143  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   10133   10134  100.50000  101.16667  101.50000    58   10309   57.50000   57.83333   58.50000
0000144  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   10134   10135  101.50000  101.50000  102.50000    58   10310   57.50000   57.83333   58.50000
0000145  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   102   10134   10135  101.50000  101.83333  102.50000    58   10310   57.50000   57.83333   58.50000
0000146  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   102   10134   10135  101.50000  102.16667  102.50000    58   10310   57.50000   57.83333   58.50000
0000147  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   103   10135   10136  102.50000  102.50000  103.50000    58   10311   57.50000   57.83333   58.50000
0000148  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   103   10135   10136  102.50000  102.83333  103.50000    58   10311   57.50000   57.83333   58.50000
0000149  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   103   10135   10136  102.50000  103.16667  103.50000    58   10311   57.50000   57.83333   58.50000
0000150  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   104   10136   10137  103.50000  103.50000  104.50000    58   10312   57.50000   57.83333   58.50000
0000151  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   104   10136   10137  103.50000  103.83333  104.50000    58   10312   57.50000   57.83333   58.50000
0000152  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104   10136   10137  103.50000  104.16667  104.50000    58   10312   57.50000   57.83333   58.50000
0000153  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105   10137   10138  104.50000  104.50000  105.50000    58   10313   57.50000   57.83333   58.50000
0000154  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105   10137   10138  104.50000  104.83333  105.50000    58   10313   57.50000   57.83333   58.50000
 

Contact Region = 02

  Weights are zero because they are not needed.

